HTS Date:,2/21/2026,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Tariff Number,Description,Effective Date,Expiration Date,Census Qty 1,Census Qty 2,Census Qty 3,AD Duty,CV Duty,PGA 1,PGA 2,PGA 3,PGA 4,PGA 5,PGA 6,PGA 7,PGA 8,PGA 9,PGA 10
8516908050,"PRT/STVE,85166040,OTHER",1/1/2020,12/31/2030,NO,,,Y,Y,,,,,,,,,,
8516908500,HOUSINGS FOR TOASTERS,12/30/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8516909000,OTHER ELECT INST/STOR WTR HTRS,12/30/2020,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8517110000,LINE TLPHONE SETS W/CRDLSHNDST,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8517130000,"OTHER, RADIO PHONES, OTHER",1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8517140020,RADIO PHONES IN MOTOR VEHICLES,1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8517140050,"OTHER, RADIO PHONES, OTHER",1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8517140080,"TRANSMISSION APP W/RECEIV, OTH",1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8517180010,VIDEOPHONES,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8517180020,MULTILINE TELEPHONE SETS,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8517180050,"SINGLE LINE PHONE SETS, OTHER",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8517610000,BASE STATIONS,7/1/2016,12/31/2030,NO,,,N,Y,,,,,,,,,,
8517620010,MODEMS USED IN 8471,7/1/2016,12/31/2030,NO,,,N,Y,,,,,,,,,,
8517620020,SWITCHING & ROUTING APPARATUS,9/24/2018,12/31/2030,NO,,,N,N,,,,,,,,,,
8517620090,"MACHINES FOR RECEPTION, OTHER",7/1/2025,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8517690000,"OTHER APPARATUS TRANSMION,OTH",1/1/2020,12/31/2030,NO,,,N,Y,,,,,,,,,,
8517710000,"TELEPHONE SETS, PARTS",1/27/2022,12/31/2030,NO,,,Y,Y,,,,,,,,,,
8517790000,"TELEPHONE SETS, PARTS",1/27/2022,12/31/2030,NO,,,Y,Y,,,,,,,,,,
8518104000,"MICRPHNES,TELECOM,300HZ-3.4KHZ",2/16/2003,12/31/2030,NO,,,N,N,,,,,,,,,,
8518108030,"MICROPHONES,OTHER",7/1/2019,12/31/2030,NO,,,N,N,,,,,,,,,,
8518108040,MICROPHONE STANDS,7/1/2019,12/31/2030,NO,,,N,N,,,,,,,,,,
8518210000,"SINGLE LOUDSPEAKERS, IN ENCLOS",12/1/2024,12/31/2030,NO,,,N,N,AL1,EP7,,,,,,,,
8518220000,"MULTI LOUDSPEAKERS,IN SMAR ENC",12/1/2024,12/31/2030,NO,,,N,N,AL1,EP7,,,,,,,,
8518294000,"LDSPEAKRS,TELECOM,300HZ-3.4KHZ",2/16/2003,12/31/2030,NO,,,N,N,,,,,,,,,,
8518298000,"LOUDSPEAKERS OTHER, NSPF",7/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8518301000,TELEPHONE HANDSETS,1/1/2000,12/31/2030,NO,,,N,N,,,,,,,,,,
8518302000,"HEADPHONES/EARPHONES,ETC,OTHER",7/1/2019,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8518401000,AUDIO-FREQ LINE TELE REPEATERS,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8518402000,"AUDIO-FREQ ELEC AMPLIFERS, OTH",7/1/2019,12/31/2030,NO,,,N,N,,,,,,,,,,
8518500000,ELEC SOUND AMPLIFIER SETS,7/1/2020,12/31/2030,NO,,,Y,N,,,,,,,,,,
8518900100,GOODS DESCRIBED IN US NOTE,7/1/2016,12/31/2030,X,,,N,N,,,,,,,,,,
8518902000,"PRTS,85183010/4010PRNTCRCT,PHN",1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8518904100,"TELE HNDSTS/REPEATRS,PARTS,OTH",7/1/2019,12/31/2030,NO,,,N,N,,,,,,,,,,
8518906000,"PRTS,PRNTD CRCT,85181040/2940",1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8518908100,"MICROPHONES ETC, PARTS, OTHER",7/1/2019,12/31/2030,NO,,,N,N,,,,,,,,,,
8519200000,"SOUND RECORDING,COIN/BANK/PAY",2/3/2007,12/31/2030,NO,,,N,N,,,,,,,,,,
8519301000,AUTO RECORD CHANGINGTURNTABLE,7/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8519302000,OTHER TURNTABLES,2/3/2007,12/31/2030,NO,,,N,N,,,,,,,,,,
8519811000,"SOUND RECORD,TRANSCRIBE MACHIN",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8519812000,CASSETTE TYP UNIT F/AUTO INSTA,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8519812500,"CASSETTE TYPE UNITS, OTHER",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8519813010,OPTICAL DISC PLAYERS INCL CD'S,7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8519813020,"SOUND RECORDING, OTHER, OTEHR",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8519814105,TELEPHONE ANSWERING MACHINES,1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8519814110,MICROCASSETTE RECORDER W/REPRD,1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8519814120,"MAG RECRDS, OPTICAL DISK RECRD",1/27/2022,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8519814150,MAGNET TAPE & SOUND RECRDS OTH,1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8519891000,RECORD PLAYERS W/O LOUDSPREAKR,7/1/2016,12/31/2030,NO,,,N,N,EP7,,,,,,,,,
8519892000,"RECORD PLAYERS, OTHER, NSPF",7/1/2016,12/31/2030,NO,,,N,N,EP7,,,,,,,,,
8519893000,"SOUND REPRODCING EQUIP, OTHER",7/1/2016,12/31/2030,NO,,,N,N,EP7,,,,,,,,,
8521103000,"VIDEO RECORDER,NOT RECORD,COLR",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8521106000,"VIDEO RECORD, COLOR ETC, OTHE",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8521109000,"VIDEO RECORDER,MAGNET TYPE,OTH",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8521900000,"VIDEO RECORDING ETC, OTHER",7/1/2016,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8522100000,PICKUP CARTRIDGES,7/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8522900100,GOODS DESCRIBED IN US NOTE,7/1/2016,12/31/2030,X,,,N,N,,,,,,,,,,
8522902500,"PRT/PRINT CIRCT ASMBL,85198140",1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8522903600,"PRTS OF ASMBL,85198140,OTHER",7/1/2019,12/31/2030,NO,,,N,N,,,,,,,,,,
8522904500,"PRTS TEL ANSWRMCH,PRNT CRCT AS",1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8522905840,"PRT ANSWR MACH,MAGN RECORD HDS",1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8522905880,"PRT ANSWR MACH, OTHER",1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8522906500,OTHER PRINTED CIRCUIT ASMBLIES,1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8522908040,"PRT OTHER MACH,MAGN RECORD HDS",1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8522908081,"PARTS OF OTHER MACHINES,OTHER",1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8523210000,"MAGN MEDIA, CARDS WITH MAG STR",2/3/2007,12/31/2030,NO,,,N,N,,,,,,,,,,
8523291000,UNRECORDED MAGNETIC MEDIA,2/3/2007,12/31/2030,NO,,,N,N,,,,,,,,,,
8523292000,"MAG TAPES,REPRODUCE OTH SOUND",2/3/2007,12/31/2030,M2,,,N,N,,,,,,,,,,
8523293000,"MAGN TAPE,NEWS RECORD,WDTH<=4",1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8523294010,SOUND RECORD (CASSETTE)WDTH<=4,7/1/2016,12/31/2030,NO,M2,,N,N,,,,,,,,,,
8523294020,"SOUND RECORDINGS OTHER,WDTH<=4",7/1/2016,12/31/2030,NO,M2,,N,N,,,,,,,,,,
8523295010,"VIDEO TAPE CASSETTE,WD4<X=<6.5",7/1/2016,12/31/2030,LNM,NO,,N,N,,,,,,,,,,
8523295020,"VIDEO RECORDINGS OTH,W4<X=<6.5",7/1/2016,12/31/2030,LNM,,,N,N,,,,,,,,,,
8523296000,"MAGN TAPE RECINGS OTH,4<X<=6.5",7/1/2016,12/31/2030,M2,,,N,N,,,,,,,,,,
8523297010,"VIDEO TAPE REC,W6.5<X=<16MM",2/3/2007,12/31/2030,LNM,NO,,N,N,,,,,,,,,,
8523297020,"VIDEO TAPE REC OT,WIDTH OV16MM",2/3/2007,12/31/2030,LNM,,,N,N,,,,,,,,,,
8523298000,"MAGN TAPE REC OTH,WDTH OV6.5MM",7/1/2016,12/31/2030,M2,,,N,N,,,,,,,,,,
8523299000,"RECORD,TAPE,RECORD MEDIA,OTHER",2/3/2007,12/31/2030,M2,,,N,N,,,,,,,,,,
8523410000,"OPT MEDIA, UNRECORDED PHENOMEN",1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8523492010,"OPTICAL MED,PREPACK SOFTWARE",2/3/2012,12/31/2030,NO,M2,,N,N,,,,,,,,,,
8523492020,"RECORD OPT MEDIA, OTHER",2/3/2012,12/31/2030,NO,M2,,N,N,,,,,,,,,,
8523493000,"OPT MEDIA,REPRODUC SOUND ONLY",2/3/2012,12/31/2030,NO,M2,,N,N,,,,,,,,,,
8523494000,"DISCS,REPRO INSTRCT,DATA,SOUND",2/3/2012,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8523495000,"DISCS F/LASER READ SYSTEMS,OTH",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8523510000,SOLID STATE NON VOL STOR DEVIC,2/3/2007,12/31/2030,NO,,,N,N,,,,,,,,,,
8523520010,"SEMICON MEDIA:SMT CRD,UNRECORD",1/1/2009,12/31/2030,NO,,,N,N,,,,,,,,,,
8523520090,"SEMICON MEDIA:SMT CRD,OTHER",1/1/2009,12/31/2030,NO,,,N,N,,,,,,,,,,
8523590000,SEMICONDUCTOR MEDIA: OTHER,1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8523801000,PHONOGRAPH RECORDS,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8523802000,"SEMICONDUCTOR MEDIA, OTHER",1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8524111000,"FLAT PANEL DISPLS,N/8528,DEVIC",1/27/2022,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8524119000,"OTHR,FLAT PANEL, LIQ CRYS,OTHR",1/27/2022,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8524120000,"FLTPNL SCRN ASMBLY85285915,ETC",1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8524190000,"FLTPNL SCRN ASMBLY85285915,ETC",1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8524911000,"FLAT PANEL DISPLS,N/8528,DEVIC",1/27/2022,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8524919000,OTHR DEVS: OPTICAL & LCD NSPF,1/27/2022,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8524920000,"FLTPNL SCRN ASMBLY85285915,ETC",1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8524990000,"FLTPNL SCRN ASMBLY85285915,ETC",1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8525501000,"TV TRANS AP,SET TP W/COM FUNCT",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8525503015,MACH REC SATLITE TELVSNSIGNALS,7/1/2019,12/31/2030,NO,,,N,N,,,,,,,,,,
8525503035,"CONVERTER,DECODER,PREAMPS ETC.",7/1/2019,12/31/2030,NO,,,N,N,,,,,,,,,,
8525503040,"TELEVISION TRANSMIS EQUIP,OTH",7/1/2019,12/31/2030,NO,,,N,N,,,,,,,,,,
8525507010,TRNSMISSION APPRT:TRANSMITTERS,7/1/2019,12/31/2030,NO,,,N,N,,,,,,,,,,
8525507050,"TRANSMISN APPARATUS,RADIO,OTHR",7/1/2019,12/31/2030,NO,,,N,N,,,,,,,,,,
8525601010,CITIZENS BAND,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8525601020,RADIOTELE TRANSC 49.82-.90MHZ,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8525601030,HAND-HELD TRANSCEIVERS,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8525601040,MARINE VHF-FM TRANSCEIVER,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8525601050,"TRANSMISSION APP W/RECEIV, OTH",1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8525602000,"TRANSMISSION APP W/RECEIV, OTH",1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8525810000,COLOR TELEVISION CAMERAS,1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8525820000,COLOR TELEVISION CAMERAS,1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8525830000,COLOR TELEVISION CAMERAS,1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8525891000,GYROSTABILIZED TV CAMERAS,1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8525892000,"STUDIO TV CAMERAS,N/SHLDR&PORT",1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8525893000,COLOR TELEVISION CAMERAS,1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8525894000,DIGTAL STILL IMAGE VIDEO CMRAS,1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8525895030,CAMCORDERS,1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8525895050,"STILL IMAGE VIDEO CAMERAS,OTHR",1/27/2022,12/31/2030,NO,,,N,N,,,,,,,,,,
8526100020,"RADAR EQUIP, FOR BOATS & SHIPS",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8526100040,"RADAR APPARATUS, OTHER",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8526910020,RADIO NAVIGA AID RECEPTION EQU,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8526910040,"RADIO NAVIGA AID EQUIP, OTHER",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8526921000,"RADIO REMTE CONTRL APPAR,VIDEO",1/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8526925000,"RADIO REMTE CONTROL APPAR,OTH",7/1/2019,12/31/2030,NO,,,N,N,,,,,,,,,,
8527120000,POCKET-SIZE RADIO CASSETTE PLR,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8527131100,"RDIOBRDCT RC'VRS W/NREC,W/CD P",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8527132015,"RAD-CASSETTE COMBO,CASSETTE TY",7/1/2016,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8527132025,"RAD-CASSETTE TAPE COMBO, OTHER",7/1/2016,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8527134000,RADIO-PHONOGRAPH COMBINATION,7/1/2016,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8527136040,"RAD BRD RC,W/SND AP,OPT DSC-CD",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8527136080,"RADIO BROAD REC,W/SOUND APP,OT",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8527191000,"RADIO BROAD REC,W/CLOCK/TIMER",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8527195010,"RADIO BROAD REC,FM OR AM/FM ON",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8527195025,"RADIO BROAD RECEIVERS, OTHER",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8527211500,"RAD/CASS PLYRS,W/SOUND RECORDR",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8527212510,"RAD/CASS PLYRS,OPTICAL DISC-CD",12/30/2020,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8527212525,"RADIO-TAPE PLAYERS, OTHER",12/30/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8527214040,"RDIO BRD REC,OTH,OPTICL DSC,CD",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8527214080,"RADIO BROAD REC,OTHER, RECORDI",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8527294000,"RADIO BROAD REC,FM/AM ONLY",7/1/2019,12/31/2030,NO,,,N,N,,,,,,,,,,
8527298000,"RADIO BROAD REC, OTHER",7/1/2019,12/31/2030,NO,,,N,N,,,,,,,,,,
8527910500,ART F/CONN TELEGRAPHIC/PHONIC,7/1/2016,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8527914000,"COMBO,TAPE PLAY, INCAPE OF REC",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8527915000,"RAD-TAPE PLAYER, ETC, OTHER,",7/1/2016,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8527916040,"RAD BROAD REC,INC OPTICAL CD'S",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8527916080,RAD BROAD REC W/SOUND REC OTHR,7/1/2016,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8527921000,"RDIOBCST REC,W/O RECOR,W/DIG C",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8527925000,"RADIOBCST REC,OTH,W/O RECOR/CL",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8527991000,"INF. NURS. MON. SYS., INCL XMT",7/1/2016,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8527991500,"RAD BROD REC OTH,OTH RADIO REC",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8527994000,"OTH RADIO BROADCST RECEIVR,OTH",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528123224,"N/HI,EXC36.56CM,TV,NTE 37",1/1/2004,12/31/2030,NO,,,N,N,,,,,,,,,,
8528420000,"CATH-RAY MONITORS, UNDER 8471",1/1/2017,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528490500,INCMPLT VID MON W/VIDEO RECORD,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528491000,"INCMPLT VID MON, NO VID RECORD",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528491500,"VID MON,VID DIS,DIAG<=34.29CM",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528492000,"VID MON,DIS,DIAG<=33.02CM,OTH",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528492500,"VID MON,N/RECRD,DIAG<=34.29CM",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528493000,"VID MON,N/RECRD,DIAG>33.02CM",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528493500,"VID MON,VID DIS,DIAG>35.56CM",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528494000,"VID MON,N/RECRD,DIAG>35.56CM",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528494500,"N/HI,PR,VD MN CTD/TV/VDEO RCRD",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528495000,"N/HI,PRJ W/CTHD/N/VDRCRD,VDMON",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528496000,"HI,N/PR,VD MN CTD/TV/VDEO RCRD",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528496500,"HI,N/PRJ W/CTHD/N/VDRCRD,VDMON",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528497000,"HI,PR,VD MN CTD/TV/VDEO RCRD",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528497500,"HI,PRJ W/CTHD/N/VDRCRD,VDMON",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528498000,"VID MN,BLACK/WHITE OR OTH MONO",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528520000,"MO PRO,OT MON,AU DA PR HD 8471",1/1/2017,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8528590500,INCMPLT VID MON W/VIDEO RECORD,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528591000,"INCMPLT VID MON, NO VID RECORD",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528591500,"VIDMON,C,FLTSCRN,DI<=34.29CM",7/1/2016,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8528592300,"MON PRO,CO,FLSC,IN VI RE,OTHER",12/30/2020,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8528592500,"VIDMN,COLR,VDEO DSPLY<=34.29CM",7/1/2016,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8528593310,"FLTPNL SCRN, VDMN,N/VRCD,PLSMA",7/1/2020,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8528593330,"FLTPNL SCRN, VDMN,N/VRCD,O",7/1/2012,12/31/2030,NO,,,N,N,,,,,,,,,,
8528593350,"FLTPNL SCRN, LCD TYPE,DIR VIEW",7/1/2020,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8528593370,"FLTPNL SCRN, VDMN,N/VRCD,OTHER",7/1/2020,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8528593500,"VIDEO MONITR,INC.VIDEO RCRD,OT",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528594000,"VDEO MONITR,VID REC/RPR,OTHER",12/30/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8528594500,"VDEO MONTR,OTH,VID.DISP<=34.29",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528595000,"VID MN,OTHER,NO VIDEO REC.,OTH",7/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8528596000,"VID MN,BLACK/WHITE OR OTH MONO",7/1/2020,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528620000,MON PROJ:USD IN DATA PROC 8471,1/1/2017,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8528690500,INCMPLT VID PRJ W/VIDEO RECORD,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528691000,INCMPLT VID PRJ W/VIDEO RECORD,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528691500,"N/HI,CTD/TV/VDEO RCRD,VID PRJT",7/1/2020,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528692000,"N/HI,W/CTHD/N/VDRCRD,VDEO PRJT",7/1/2020,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528692500,"HI,CTD/TV/VDEO RCRD,VID PRJT",7/1/2020,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528693000,"HI,W/CTHD/N/VDRCRD,VDEO PRJT",7/1/2020,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528693500,"VIDPRJ,C,FLTSCRN,DI<=34.29CM",7/1/2016,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8528694000,"VDPRJ,COLOR,FLTSCRN,REC/REP,OT",7/1/2020,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8528694500,"VDPRJ,COLR,VDEO DSPLY<=34.29CM",7/1/2016,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8528695000,"FLAT PANEL SCRN,VDPRJ,N/VDRCRD",7/1/2020,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8528695500,"VDEO PRJCTR,VID REC/RPR,OTHER",7/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8528696000,"VIDPRJ,OTHER,NO VIDEO REC.,OTH",7/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8528697000,"VIDPRJ,BLACK/WHITE OR OTH MONO",7/1/2020,12/31/2030,NO,,,N,N,,,,,,,,,,
8528711000,"COL.TV RCV,W/VID REC/RPR APPAR",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528712000,"COL.TV,N/VIDEO REC,SET W/COMM.",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528713000,"COL.TV,N/VD RC,ASSM USE W/8471",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528714000,"COL.TV,OTHER,NO VIDEO REC.,OTH",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528714500,B/W/MONOCH;W-W/O OTHER EQUIP,7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528720400,INCMPLT TV RECV W/VIDEO RECORD,7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528720800,"INCMPLT TV RECV, NO VID RECORD",7/1/2016,12/31/2030,NO,,,N,N,,,,,,,,,,
8528721200,"VID REC,VID DIS,DIAG<=34.29CM",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528721600,"VID REC,DIS,DIAG<=33.02CM,OTH",1/1/2021,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528722000,"TE REC,W/VID DIS N/< 34.29CM",7/1/2016,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528722400,"TEL REC W/VID DISPLAY,OTHER",1/1/2021,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528722800,"N/HI,EXC36.56CM W/TV/VDEO RCRD",1/1/2021,12/31/2030,NO,,,Y,N,FD2,,,,,,,,,
8528723200,"N/HI,EXC36.56CM,TV VID DIS DIA",1/1/2021,12/31/2030,NO,,,N,N,FD2,,,,,,,,,
8528723600,"N/HI,PRJCT W/CTHD/TV/VDEO RCRD",1/1/2021,12/31/2030,NO,,,Y,N,FD2,,,,,,,,,
8528724000,"N/HI,PRJCT W/CTHD/TV/NO VDRCRD",1/1/2021,12/31/2030,NO,,,Y,N,FD2,,,,,,,,,
8528724400,"HIDF,N/PRJ,W/CTHD,TV/VDEO RCRD",1/1/2021,12/31/2030,NO,,,Y,N,FD2,,,,,,,,,
8528724800,"HIDF,N/PRJ,W/CTHD,TV,NO VDRCRD",1/1/2021,12/31/2030,NO,,,Y,N,FD2,,,,,,,,,
8528725200,"HIDF,PRJCT,W/CTHD,TV/VDEO RCRD",1/1/2021,12/31/2030,NO,,,Y,N,FD2,,,,,,,,,
8528725600,"HIDF,PRJCT,W/CTHD,TV,N/VIDRCRD",1/1/2021,12/31/2030,NO,,,Y,N,FD2,,,,,,,,,
8528726200,"TV REC,C,FLTSCRN,DI<=34.29CM",7/1/2016,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8528726420,"TVREC,COLOR,FLTSCRN,DIS =<75CM",1/1/2021,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
8528726430,"TVREC,COLOR,FLT,DIS >75&=<88CM",1/1/2021,12/31/2030,NO,,,N,N,FD1,,,,,,,,,
